"Id","ActivityHour","StepTotal","period"
6962181067,"2016-04-02 17:00:00",511,"march-april"
6962181067,"2016-04-02 18:00:00",1280,"march-april"
6962181067,"2016-04-02 19:00:00",305,"march-april"
6962181067,"2016-04-02 20:00:00",127,"march-april"
6962181067,"2016-04-02 21:00:00",17,"march-april"
6962181067,"2016-04-02 22:00:00",0,"march-april"
6962181067,"2016-04-02 23:00:00",178,"march-april"
6962181067,"2016-04-03 00:00:00",31,"march-april"
6962181067,"2016-04-03 01:00:00",0,"march-april"
6962181067,"2016-04-03 02:00:00",0,"march-april"
6962181067,"2016-04-03 03:00:00",0,"march-april"
6962181067,"2016-04-03 04:00:00",0,"march-april"
6962181067,"2016-04-03 05:00:00",0,"march-april"
6962181067,"2016-04-03 06:00:00",0,"march-april"
6962181067,"2016-04-03 07:00:00",35,"march-april"
6962181067,"2016-04-03 08:00:00",0,"march-april"
6962181067,"2016-04-03 09:00:00",767,"march-april"
6962181067,"2016-04-03 10:00:00",600,"march-april"
6962181067,"2016-04-03 11:00:00",267,"march-april"
6962181067,"2016-04-03 12:00:00",391,"march-april"
6962181067,"2016-04-03 13:00:00",720,"march-april"
6962181067,"2016-04-03 14:00:00",405,"march-april"
6962181067,"2016-04-03 15:00:00",9,"march-april"
6962181067,"2016-04-03 16:00:00",3448,"march-april"
6962181067,"2016-04-03 17:00:00",4014,"march-april"
6962181067,"2016-04-03 18:00:00",523,"march-april"
6962181067,"2016-04-03 19:00:00",1073,"march-april"
6962181067,"2016-04-03 20:00:00",11,"march-april"
6962181067,"2016-04-03 21:00:00",0,"march-april"
6962181067,"2016-04-03 22:00:00",13,"march-april"
6962181067,"2016-04-03 23:00:00",0,"march-april"
6962181067,"2016-04-04 00:00:00",0,"march-april"
6962181067,"2016-04-04 01:00:00",31,"march-april"
6962181067,"2016-04-04 02:00:00",11,"march-april"
6962181067,"2016-04-04 03:00:00",0,"march-april"
6962181067,"2016-04-04 04:00:00",0,"march-april"
6962181067,"2016-04-04 05:00:00",0,"march-april"
6962181067,"2016-04-04 06:00:00",20,"march-april"
6962181067,"2016-04-04 07:00:00",904,"march-april"
6962181067,"2016-04-04 08:00:00",1177,"march-april"
6962181067,"2016-04-04 09:00:00",858,"march-april"
6962181067,"2016-04-04 10:00:00",2026,"march-april"
6962181067,"2016-04-04 11:00:00",2612,"march-april"
6962181067,"2016-04-04 12:00:00",1103,"march-april"
6962181067,"2016-04-04 13:00:00",7,"march-april"
6962181067,"2016-04-04 14:00:00",202,"march-april"
6962181067,"2016-04-04 15:00:00",1348,"march-april"
6962181067,"2016-04-04 16:00:00",277,"march-april"
6962181067,"2016-04-04 17:00:00",112,"march-april"
6962181067,"2016-04-04 18:00:00",1465,"march-april"
6962181067,"2016-04-04 19:00:00",6128,"march-april"
6962181067,"2016-04-04 20:00:00",573,"march-april"
6962181067,"2016-04-04 21:00:00",46,"march-april"
6962181067,"2016-04-04 22:00:00",13,"march-april"
6962181067,"2016-04-04 23:00:00",39,"march-april"
6962181067,"2016-04-05 00:00:00",59,"march-april"
6962181067,"2016-04-05 01:00:00",0,"march-april"
6962181067,"2016-04-05 02:00:00",0,"march-april"
6962181067,"2016-04-05 03:00:00",0,"march-april"
6962181067,"2016-04-05 04:00:00",26,"march-april"
6962181067,"2016-04-05 05:00:00",0,"march-april"
6962181067,"2016-04-05 06:00:00",3684,"march-april"
6962181067,"2016-04-05 07:00:00",1070,"march-april"
6962181067,"2016-04-05 08:00:00",434,"march-april"
6962181067,"2016-04-05 09:00:00",1288,"march-april"
6962181067,"2016-04-05 10:00:00",1136,"march-april"
6962181067,"2016-04-05 11:00:00",1587,"march-april"
6962181067,"2016-04-05 12:00:00",213,"march-april"
6962181067,"2016-04-05 13:00:00",0,"march-april"
6962181067,"2016-04-05 14:00:00",443,"march-april"
6962181067,"2016-04-05 15:00:00",62,"march-april"
6962181067,"2016-04-05 16:00:00",281,"march-april"
6962181067,"2016-04-05 17:00:00",289,"march-april"
6962181067,"2016-04-05 18:00:00",260,"march-april"
6962181067,"2016-04-05 19:00:00",91,"march-april"
6962181067,"2016-04-05 20:00:00",326,"march-april"
6962181067,"2016-04-05 21:00:00",200,"march-april"
6962181067,"2016-04-05 22:00:00",561,"march-april"
6962181067,"2016-04-05 23:00:00",0,"march-april"
6962181067,"2016-04-06 00:00:00",0,"march-april"
6962181067,"2016-04-06 01:00:00",0,"march-april"
6962181067,"2016-04-06 02:00:00",7,"march-april"
6962181067,"2016-04-06 03:00:00",0,"march-april"
6962181067,"2016-04-06 04:00:00",0,"march-april"
6962181067,"2016-04-06 05:00:00",0,"march-april"
6962181067,"2016-04-06 06:00:00",0,"march-april"
6962181067,"2016-04-06 07:00:00",23,"march-april"
6962181067,"2016-04-06 08:00:00",82,"march-april"
6962181067,"2016-04-06 09:00:00",799,"march-april"
6962181067,"2016-04-06 10:00:00",2276,"march-april"
6962181067,"2016-04-06 11:00:00",3355,"march-april"
6962181067,"2016-04-06 12:00:00",2164,"march-april"
6962181067,"2016-04-06 13:00:00",95,"march-april"
6962181067,"2016-04-06 14:00:00",92,"march-april"
6962181067,"2016-04-06 15:00:00",727,"march-april"
6962181067,"2016-04-06 16:00:00",975,"march-april"
6962181067,"2016-04-06 17:00:00",572,"march-april"
6962181067,"2016-04-06 18:00:00",348,"march-april"
6962181067,"2016-04-06 19:00:00",868,"march-april"
6962181067,"2016-04-06 20:00:00",0,"march-april"
6962181067,"2016-04-06 21:00:00",0,"march-april"
6962181067,"2016-04-06 22:00:00",89,"march-april"
6962181067,"2016-04-06 23:00:00",8,"march-april"
6962181067,"2016-04-07 00:00:00",0,"march-april"
6962181067,"2016-04-07 01:00:00",0,"march-april"
6962181067,"2016-04-07 02:00:00",9,"march-april"
6962181067,"2016-04-07 03:00:00",8,"march-april"
6962181067,"2016-04-07 04:00:00",5,"march-april"
6962181067,"2016-04-07 05:00:00",0,"march-april"
6962181067,"2016-04-07 06:00:00",8,"march-april"
6962181067,"2016-04-07 07:00:00",612,"march-april"
6962181067,"2016-04-07 08:00:00",3907,"march-april"
6962181067,"2016-04-07 09:00:00",1433,"march-april"
6962181067,"2016-04-07 10:00:00",1176,"march-april"
6962181067,"2016-04-07 11:00:00",414,"march-april"
6962181067,"2016-04-07 12:00:00",148,"march-april"
6962181067,"2016-04-07 13:00:00",238,"march-april"
6962181067,"2016-04-07 14:00:00",148,"march-april"
6962181067,"2016-04-07 15:00:00",58,"march-april"
6962181067,"2016-04-07 16:00:00",2186,"march-april"
6962181067,"2016-04-07 17:00:00",979,"march-april"
6962181067,"2016-04-07 18:00:00",1080,"march-april"
6962181067,"2016-04-07 19:00:00",898,"march-april"
6962181067,"2016-04-07 20:00:00",22,"march-april"
6962181067,"2016-04-07 21:00:00",8,"march-april"
6962181067,"2016-04-07 22:00:00",74,"march-april"
6962181067,"2016-04-07 23:00:00",6,"march-april"
6962181067,"2016-04-08 00:00:00",0,"march-april"
6962181067,"2016-04-08 01:00:00",0,"march-april"
6962181067,"2016-04-08 02:00:00",0,"march-april"
6962181067,"2016-04-08 03:00:00",0,"march-april"
6962181067,"2016-04-08 04:00:00",0,"march-april"
6962181067,"2016-04-08 05:00:00",0,"march-april"
6962181067,"2016-04-08 06:00:00",0,"march-april"
6962181067,"2016-04-08 07:00:00",0,"march-april"
6962181067,"2016-04-08 08:00:00",201,"march-april"
6962181067,"2016-04-08 09:00:00",384,"march-april"
6962181067,"2016-04-08 10:00:00",4569,"march-april"
6962181067,"2016-04-08 11:00:00",2715,"march-april"
6962181067,"2016-04-08 12:00:00",1027,"march-april"
6962181067,"2016-04-08 13:00:00",1164,"march-april"
6962181067,"2016-04-08 14:00:00",630,"march-april"
6962181067,"2016-04-08 15:00:00",166,"march-april"
6962181067,"2016-04-08 16:00:00",61,"march-april"
6962181067,"2016-04-08 17:00:00",435,"march-april"
6962181067,"2016-04-08 18:00:00",296,"march-april"
6962181067,"2016-04-08 19:00:00",302,"march-april"
6962181067,"2016-04-08 20:00:00",621,"march-april"
6962181067,"2016-04-08 21:00:00",1091,"march-april"
6962181067,"2016-04-08 22:00:00",674,"march-april"
6962181067,"2016-04-08 23:00:00",22,"march-april"
6962181067,"2016-04-09 00:00:00",345,"march-april"
6962181067,"2016-04-09 01:00:00",0,"march-april"
6962181067,"2016-04-09 02:00:00",0,"march-april"
6962181067,"2016-04-09 03:00:00",0,"march-april"
6962181067,"2016-04-09 04:00:00",0,"march-april"
6962181067,"2016-04-09 05:00:00",6,"march-april"
6962181067,"2016-04-09 06:00:00",0,"march-april"
6962181067,"2016-04-09 07:00:00",14,"march-april"
6962181067,"2016-04-09 08:00:00",0,"march-april"
6962181067,"2016-04-09 09:00:00",904,"march-april"
6962181067,"2016-04-09 10:00:00",829,"march-april"
6962181067,"2016-04-09 11:00:00",748,"march-april"
6962181067,"2016-04-09 12:00:00",555,"march-april"
6962181067,"2016-04-09 13:00:00",3096,"march-april"
6962181067,"2016-04-09 14:00:00",2982,"march-april"
6962181067,"2016-04-09 15:00:00",81,"march-april"
6962181067,"2016-04-09 16:00:00",14,"march-april"
6962181067,"2016-04-09 17:00:00",418,"march-april"
6962181067,"2016-04-09 18:00:00",181,"march-april"
6962181067,"2016-04-09 19:00:00",221,"march-april"
6962181067,"2016-04-09 20:00:00",908,"march-april"
6962181067,"2016-04-09 21:00:00",750,"march-april"
6962181067,"2016-04-09 22:00:00",340,"march-april"
6962181067,"2016-04-09 23:00:00",103,"march-april"
6962181067,"2016-04-10 00:00:00",109,"march-april"
6962181067,"2016-04-10 01:00:00",446,"march-april"
6962181067,"2016-04-10 02:00:00",0,"march-april"
6962181067,"2016-04-10 03:00:00",0,"march-april"
6962181067,"2016-04-10 04:00:00",6,"march-april"
6962181067,"2016-04-10 05:00:00",0,"march-april"
6962181067,"2016-04-10 06:00:00",24,"march-april"
6962181067,"2016-04-10 07:00:00",0,"march-april"
6962181067,"2016-04-10 08:00:00",169,"march-april"
6962181067,"2016-04-10 09:00:00",1219,"march-april"
6962181067,"2016-04-10 10:00:00",983,"march-april"
6962181067,"2016-04-10 11:00:00",298,"march-april"
6962181067,"2016-04-10 12:00:00",747,"march-april"
6962181067,"2016-04-10 13:00:00",2786,"march-april"
6962181067,"2016-04-10 14:00:00",143,"march-april"
6962181067,"2016-04-10 15:00:00",81,"march-april"
6962181067,"2016-04-10 16:00:00",605,"march-april"
6962181067,"2016-04-10 17:00:00",284,"march-april"
6962181067,"2016-04-10 18:00:00",555,"march-april"
6962181067,"2016-04-10 19:00:00",57,"march-april"
6962181067,"2016-04-10 20:00:00",1544,"march-april"
6962181067,"2016-04-10 21:00:00",11,"march-april"
6962181067,"2016-04-10 22:00:00",0,"march-april"
6962181067,"2016-04-10 23:00:00",81,"march-april"
6962181067,"2016-04-11 00:00:00",0,"march-april"
6962181067,"2016-04-11 01:00:00",0,"march-april"
6962181067,"2016-04-11 02:00:00",0,"march-april"
6962181067,"2016-04-11 03:00:00",0,"march-april"
6962181067,"2016-04-11 04:00:00",0,"march-april"
6962181067,"2016-04-11 05:00:00",6,"march-april"
6962181067,"2016-04-11 06:00:00",36,"march-april"
6962181067,"2016-04-11 07:00:00",578,"march-april"
6962181067,"2016-04-11 08:00:00",28,"march-april"
6962181067,"2016-04-11 09:00:00",1113,"march-april"
6962181067,"2016-04-11 10:00:00",2951,"march-april"
6962181067,"2016-04-11 11:00:00",2503,"march-april"
6962181067,"2016-04-11 12:00:00",195,"march-april"
6962181067,"2016-04-11 13:00:00",0,"march-april"
6962181067,"2016-04-11 14:00:00",246,"march-april"
6962181067,"2016-04-11 15:00:00",986,"march-april"
6962181067,"2016-04-11 16:00:00",1571,"march-april"
6962181067,"2016-04-11 17:00:00",562,"march-april"
6962181067,"2016-04-11 18:00:00",1047,"march-april"
6962181067,"2016-04-11 19:00:00",270,"march-april"
6962181067,"2016-04-11 20:00:00",0,"march-april"
6962181067,"2016-04-11 21:00:00",0,"march-april"
6962181067,"2016-04-11 22:00:00",185,"march-april"
6962181067,"2016-04-11 23:00:00",85,"march-april"
6962181067,"2016-04-12 00:00:00",32,"march-april"
6962181067,"2016-04-12 01:00:00",0,"march-april"
6962181067,"2016-04-12 02:00:00",0,"march-april"
6962181067,"2016-04-12 03:00:00",0,"march-april"
6962181067,"2016-04-12 04:00:00",0,"march-april"
6962181067,"2016-04-12 05:00:00",0,"march-april"
6962181067,"2016-04-12 06:00:00",21,"march-april"
6962181067,"2016-04-12 07:00:00",412,"march-april"
6962181067,"2016-04-12 08:00:00",156,"march-april"
6962181067,"2016-04-12 09:00:00",2812,"march-april"
7007744171,"2016-03-12 00:00:00",0,"march-april"
7007744171,"2016-03-12 01:00:00",0,"march-april"
7007744171,"2016-03-12 02:00:00",0,"march-april"
7007744171,"2016-03-12 03:00:00",0,"march-april"
7007744171,"2016-03-12 04:00:00",0,"march-april"
7007744171,"2016-03-12 05:00:00",0,"march-april"
7007744171,"2016-03-12 06:00:00",0,"march-april"
7007744171,"2016-03-12 07:00:00",0,"march-april"
7007744171,"2016-03-12 08:00:00",0,"march-april"
7007744171,"2016-03-12 09:00:00",0,"march-april"
7007744171,"2016-03-12 10:00:00",0,"march-april"
7007744171,"2016-03-12 11:00:00",0,"march-april"
7007744171,"2016-03-12 12:00:00",0,"march-april"
7007744171,"2016-03-12 13:00:00",0,"march-april"
7007744171,"2016-03-12 14:00:00",0,"march-april"
7007744171,"2016-03-12 15:00:00",0,"march-april"
7007744171,"2016-03-12 16:00:00",0,"march-april"
7007744171,"2016-03-12 17:00:00",0,"march-april"
7007744171,"2016-03-12 18:00:00",0,"march-april"
7007744171,"2016-03-12 19:00:00",0,"march-april"
7007744171,"2016-03-12 20:00:00",0,"march-april"
7007744171,"2016-03-12 21:00:00",0,"march-april"
7007744171,"2016-03-12 22:00:00",0,"march-april"
7007744171,"2016-03-12 23:00:00",0,"march-april"
7007744171,"2016-03-13 00:00:00",0,"march-april"
7007744171,"2016-03-13 01:00:00",0,"march-april"
7007744171,"2016-03-13 02:00:00",0,"march-april"
7007744171,"2016-03-13 03:00:00",0,"march-april"
7007744171,"2016-03-13 04:00:00",0,"march-april"
7007744171,"2016-03-13 05:00:00",0,"march-april"
7007744171,"2016-03-13 06:00:00",0,"march-april"
7007744171,"2016-03-13 07:00:00",1027,"march-april"
7007744171,"2016-03-13 08:00:00",1496,"march-april"
7007744171,"2016-03-13 09:00:00",1334,"march-april"
7007744171,"2016-03-13 10:00:00",1167,"march-april"
7007744171,"2016-03-13 11:00:00",937,"march-april"
7007744171,"2016-03-13 12:00:00",249,"march-april"
7007744171,"2016-03-13 13:00:00",1058,"march-april"
7007744171,"2016-03-13 14:00:00",1911,"march-april"
7007744171,"2016-03-13 15:00:00",748,"march-april"
7007744171,"2016-03-13 16:00:00",558,"march-april"
7007744171,"2016-03-13 17:00:00",1184,"march-april"
7007744171,"2016-03-13 18:00:00",471,"march-april"
7007744171,"2016-03-13 19:00:00",225,"march-april"
7007744171,"2016-03-13 20:00:00",324,"march-april"
7007744171,"2016-03-13 21:00:00",22,"march-april"
7007744171,"2016-03-13 22:00:00",0,"march-april"
7007744171,"2016-03-13 23:00:00",0,"march-april"
7007744171,"2016-03-14 00:00:00",0,"march-april"
7007744171,"2016-03-14 01:00:00",0,"march-april"
7007744171,"2016-03-14 02:00:00",0,"march-april"
7007744171,"2016-03-14 03:00:00",0,"march-april"
7007744171,"2016-03-14 04:00:00",0,"march-april"
7007744171,"2016-03-14 05:00:00",0,"march-april"
7007744171,"2016-03-14 06:00:00",377,"march-april"
7007744171,"2016-03-14 07:00:00",756,"march-april"
7007744171,"2016-03-14 08:00:00",809,"march-april"
7007744171,"2016-03-14 09:00:00",763,"march-april"
7007744171,"2016-03-14 10:00:00",1498,"march-april"
7007744171,"2016-03-14 11:00:00",1472,"march-april"
7007744171,"2016-03-14 12:00:00",701,"march-april"
7007744171,"2016-03-14 13:00:00",415,"march-april"
7007744171,"2016-03-14 14:00:00",14,"march-april"
7007744171,"2016-03-14 15:00:00",0,"march-april"
7007744171,"2016-03-14 16:00:00",215,"march-april"
7007744171,"2016-03-14 17:00:00",497,"march-april"
7007744171,"2016-03-14 18:00:00",877,"march-april"
7007744171,"2016-03-14 19:00:00",1385,"march-april"
7007744171,"2016-03-14 20:00:00",712,"march-april"
7007744171,"2016-03-14 21:00:00",100,"march-april"
7007744171,"2016-03-14 22:00:00",131,"march-april"
7007744171,"2016-03-14 23:00:00",0,"march-april"
7007744171,"2016-03-15 00:00:00",0,"march-april"
7007744171,"2016-03-15 01:00:00",0,"march-april"
7007744171,"2016-03-15 02:00:00",0,"march-april"
7007744171,"2016-03-15 03:00:00",0,"march-april"
7007744171,"2016-03-15 04:00:00",0,"march-april"
7007744171,"2016-03-15 05:00:00",0,"march-april"
7007744171,"2016-03-15 06:00:00",0,"march-april"
7007744171,"2016-03-15 07:00:00",677,"march-april"
7007744171,"2016-03-15 08:00:00",790,"march-april"
7007744171,"2016-03-15 09:00:00",1159,"march-april"
7007744171,"2016-03-15 10:00:00",1304,"march-april"
7007744171,"2016-03-15 11:00:00",1139,"march-april"
7007744171,"2016-03-15 12:00:00",587,"march-april"
7007744171,"2016-03-15 13:00:00",592,"march-april"
7007744171,"2016-03-15 14:00:00",586,"march-april"
7007744171,"2016-03-15 15:00:00",869,"march-april"
7007744171,"2016-03-15 16:00:00",1103,"march-april"
7007744171,"2016-03-15 17:00:00",1145,"march-april"
7007744171,"2016-03-15 18:00:00",690,"march-april"
7007744171,"2016-03-15 19:00:00",26,"march-april"
7007744171,"2016-03-15 20:00:00",5,"march-april"
7007744171,"2016-03-15 21:00:00",15,"march-april"
7007744171,"2016-03-15 22:00:00",0,"march-april"
7007744171,"2016-03-15 23:00:00",0,"march-april"
7007744171,"2016-03-16 00:00:00",0,"march-april"
7007744171,"2016-03-16 01:00:00",0,"march-april"
7007744171,"2016-03-16 02:00:00",0,"march-april"
7007744171,"2016-03-16 03:00:00",0,"march-april"
7007744171,"2016-03-16 04:00:00",0,"march-april"
7007744171,"2016-03-16 05:00:00",0,"march-april"
7007744171,"2016-03-16 06:00:00",0,"march-april"
7007744171,"2016-03-16 07:00:00",0,"march-april"
7007744171,"2016-03-16 08:00:00",0,"march-april"
7007744171,"2016-03-16 09:00:00",0,"march-april"
7007744171,"2016-03-16 10:00:00",0,"march-april"
7007744171,"2016-03-16 11:00:00",0,"march-april"
7007744171,"2016-03-16 12:00:00",0,"march-april"
7007744171,"2016-03-16 13:00:00",0,"march-april"
7007744171,"2016-03-16 14:00:00",0,"march-april"
7007744171,"2016-03-16 15:00:00",0,"march-april"
7007744171,"2016-03-16 16:00:00",0,"march-april"
7007744171,"2016-03-16 17:00:00",0,"march-april"
7007744171,"2016-03-16 18:00:00",0,"march-april"
7007744171,"2016-03-16 19:00:00",0,"march-april"
7007744171,"2016-03-16 20:00:00",0,"march-april"
7007744171,"2016-03-16 21:00:00",0,"march-april"
7007744171,"2016-03-16 22:00:00",0,"march-april"
7007744171,"2016-03-16 23:00:00",0,"march-april"
7007744171,"2016-03-17 00:00:00",0,"march-april"
7007744171,"2016-03-17 01:00:00",0,"march-april"
7007744171,"2016-03-17 02:00:00",0,"march-april"
7007744171,"2016-03-17 03:00:00",0,"march-april"
7007744171,"2016-03-17 04:00:00",0,"march-april"
7007744171,"2016-03-17 05:00:00",0,"march-april"
7007744171,"2016-03-17 06:00:00",0,"march-april"
7007744171,"2016-03-17 07:00:00",1881,"march-april"
7007744171,"2016-03-17 08:00:00",2625,"march-april"
7007744171,"2016-03-17 09:00:00",3477,"march-april"
7007744171,"2016-03-17 10:00:00",1666,"march-april"
7007744171,"2016-03-17 11:00:00",1394,"march-april"
